OBJECTID,rAERU19_08,rAERU19_13,rAERU19_18,AERU19_08,AERU19_13,AERU19_18,aAERU19_08,aAERU19_13,aAERU19_18,ePU19_10,ePU19_13,ePU19_18,TRACTNAME,PlanningRegion,ARCModelingArea,GEOID,GlobalID,created_user,created_date,last_edited_user,last_edited_date,SHAPE_Length,SHAPE_Area
932,9.73782771,,,13,,,2.6,,,267,239,235,"Census Tract 9502, Telfair County",Heart of Georgia Altamaha,No,13271950200,{E10EEEFC-150D-4437-957C-A57BAE998B1C},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.940693101546984,0.0334170321119231
933,9.21658986,5.07131537,4.83870968,100,64,57,20,12.8,11.4,2170,2524,2356,"Census Tract 9501, Telfair County",Heart of Georgia Altamaha,No,13271950100,{414EB312-CD7A-43C7-ACEA-33FA1F1D9008},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.04409403336782,0.0277350242304942
934,4.38489647,4.73150582,5.88737201,54,63,69,10.8,12.6,13.8,2463,2663,2344,"Census Tract 303.04, Effingham County",Coastal Regional Commission,No,13103030304,{9389AD04-FA8A-4912-9297-1C2BE3A17BE8},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.302258438841455,0.00280419746103517
935,5.73857598,8.57632933,8.48126233,27,25,43,5.4,5,8.6,941,583,1014,"Census Tract 301, Effingham County",Coastal Regional Commission,No,13103030100,{12890FD1-C2E9-4417-AA62-7E4130952AD2},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.11924502456258,0.0413023960476705
936,3.47222222,2.50347705,1.79717587,25,18,14,5,3.6,2.8,1440,1438,1558,"Census Tract 303.01, Effingham County",Coastal Regional Commission,No,13103030301,{C559EAB1-BD7F-4499-B84C-183E5481D4CF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.387547432354891,0.00685862199467195
937,4.1260745,6.60474716,5.61743341,36,64,58,7.2,12.8,11.6,1745,1938,2065,"Census Tract 302.02, Effingham County",Coastal Regional Commission,No,13103030202,{14BCA479-51E5-472C-B79A-3A01FD063A71},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.812669024937886,0.0160122421089061
938,2.45398773,2.53164557,3.73563218,12,10,13,2.4,2,2.6,978,790,696,"Census Tract 95.01, Fulton County",Atlanta Regional Commission,Yes,13121009501,{80026AA5-3AE3-4224-B49E-7BC7B2E36F96},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0858998575388245,0.000441026019288022
939,24.12698413,20.15915119,26.29246677,152,152,178,30.4,30.4,35.6,1260,1508,1354,"Census Tract 113.05, Fulton County",Atlanta Regional Commission,Yes,13121011305,{FD9BB537-8B43-4F5F-BCD9-76E0324D9AAF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.103361105765716,0.000285164560236
940,26.10619469,25,30.98039216,118,105,79,23.6,21,15.8,904,840,510,"Census Tract 113.06, Fulton County",Atlanta Regional Commission,Yes,13121011306,{C8897CEA-19BF-489F-83E2-7A3175A7AF4E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.129379924118551,0.000696887947280105
941,20.33368092,20.26326286,20.4909285,195,254,192,39,50.8,38.4,1918,2507,1874,"Census Tract 77.06, Fulton County",Atlanta Regional Commission,Yes,13121007706,{A4B0D3DC-3A61-46AD-9691-529A121FB323},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.154550171311727,0.00129944407788344
942,30.10989011,32.97974928,16.65124884,137,171,90,27.4,34.2,18,910,1037,1081,"Census Tract 77.03, Fulton County",Atlanta Regional Commission,Yes,13121007703,{E90C21C7-63A5-4645-900C-1A654350027C},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.10390518841492,0.000440712764738465
943,31.05360444,,,84,16,,16.8,3.2,,541,,,"Census Tract 37, Fulton County",Atlanta Regional Commission,Yes,13121003700,{14E76994-81D0-462F-8EAE-4762DECE9495},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.014302767768918,8.81435779404691e-06
944,19.63369963,21.96918955,19.49058693,134,164,88,26.8,32.8,17.6,1365,1493,903,"Census Tract 112.02, Fulton County",Atlanta Regional Commission,Yes,13121011202,{B86A3019-CC3E-4C6B-BAA3-377D4E00A750},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0779849554135607,0.000311917427207604
945,37.42331288,35.35911602,9.09090909,61,64,20,12.2,12.8,4,326,362,440,"Census Tract 111, Fulton County",Atlanta Regional Commission,Yes,13121011100,{4DD13B2E-F8CB-440C-8B67-AA5FA3A79D73},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0787499321575527,0.000333777699785521
946,47.82608696,43.01801802,32.15130024,242,191,136,48.4,38.2,27.2,1012,888,846,"Census Tract 112.01, Fulton County",Atlanta Regional Commission,Yes,13121011201,{1D964F14-DBD7-4E26-BDD8-9B222F8F9799},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.091196605470298,0.000366142103333764
947,17.90123457,12.97956257,16.83528936,174,181,208,34.8,36.2,41.6,1944,2789,2471,"Census Tract 113.03, Fulton County",Atlanta Regional Commission,Yes,13121011303,{87DF1E04-66CB-4169-AC87-6D3F8AC8F133},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.16457313571133,0.000682490451098262
948,29.52952953,25.71996028,18.16283925,295,259,174,59,51.8,34.8,1998,2014,1916,"Census Tract 81.02, Fulton County",Atlanta Regional Commission,Yes,13121008102,{BD4B16DF-469E-431D-8C40-27FE3C67435F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.156667039093416,0.000703773877780317
949,58.93037336,46.2633452,36.61616162,292,195,145,58.4,39,29,991,843,792,"Census Tract 70.02, Fulton County",Atlanta Regional Commission,Yes,13121007002,{FAA42102-14F3-4C61-B21D-25D8B5B20014},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.123471314134327,0.000426015019832935
950,15.48643283,27.91922739,16.92913386,117,159,86,23.4,31.8,17.2,1511,1139,1016,"Census Tract 113.01, Fulton County",Atlanta Regional Commission,Yes,13121011301,{8C6B24D5-8D00-44CA-94C2-0FE8FC9D9371},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0967714556381874,0.000492147881947725
951,6.18202633,4.09764603,5.08166969,54,47,56,10.8,9.4,11.2,1747,2294,2204,"Census Tract 12.02, Hall County",Georgia Mountains,Yes,13139001202,{A723F217-5A1C-4E85-A79C-D8E6DE9B9567},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.374794989929864,0.00468764545553938
952,5.54765292,6.36435959,4.82115086,39,40,31,7.8,8,6.2,1406,1257,1286,"Census Tract 1.01, Hall County",Georgia Mountains,Yes,13139000101,{8AD20B71-0CBB-43DA-8D55-A07229458409},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.567974977871838,0.00924706466603786
953,9.40133038,7.36568458,9.33618844,106,85,109,21.2,17,21.8,2255,2308,2335,"Census Tract 7.01, Hall County",Georgia Mountains,Yes,13139000701,{E6DF4140-9CAD-499B-89DE-40554AB2C11E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.331667900201658,0.00291662447696992
954,6.38051044,4.88081725,5.77427821,55,43,55,11,8.6,11,1724,1762,1905,"Census Tract 7.02, Hall County",Georgia Mountains,Yes,13139000702,{BCF671F8-27BA-46EB-AA32-C0BDA19ECF65},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.218067858150117,0.00274219001520839
955,6.82593857,7.23514212,6.25814863,30,28,24,6,5.6,4.8,879,774,767,"Census Tract 1.02, Hall County",Georgia Mountains,Yes,13139000102,{5C41698D-0D41-47D5-A4B2-B58A1FBC89AF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.559136675944845,0.00787823296955545
956,5.15653775,4.1691483,2.05128205,42,35,18,8.4,7,3.6,1629,1679,1755,"Census Tract 2.01, Hall County",Georgia Mountains,Yes,13139000201,{7289FB78-2A0C-4910-8739-E8CC6DC435E7},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.574801932580452,0.0125847684775209
957,4.52533202,4.94321977,4.12158681,46,37,40,9.2,7.4,8,2033,1497,1941,"Census Tract 3.02, Hall County",Georgia Mountains,Yes,13139000302,{F93640E0-3041-4921-9070-84B1EB3EBB2F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.3472349702511,0.0041281536370896
958,5.47063556,2.95021512,4.55635492,34,24,38,6.8,4.8,7.6,1243,1627,1668,"Census Tract 9, Hall County",Georgia Mountains,Yes,13139000900,{71DFFF25-B05C-4734-8DD5-92B87DCF3315},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.114195615420528,0.000713815634758509
959,4.83743061,4.71414243,5.88235294,61,47,49,12.2,9.4,9.8,2522,1994,1666,"Census Tract 5, Hall County",Georgia Mountains,Yes,13139000500,{1875A993-ABD4-4B05-9ABB-44DF9A2CF64A},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.330035598990406,0.00232581901629811
960,5.37190083,2.15343203,3.74100719,39,16,26,7.8,3.2,5.2,1452,1486,1390,"Census Tract 14.02, Hall County",Georgia Mountains,Yes,13139001402,{9CD00C43-B708-400B-898E-C9DD47A5C101},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.224600625676404,0.00187671389402346
961,5.19174041,5.31697341,5.61157387,44,52,64,8.8,10.4,12.8,1695,1956,2281,"Census Tract 10.02, Hall County",Georgia Mountains,Yes,13139001002,{252F7D4F-1B30-4C59-A92D-1C420CB23102},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.290026986506669,0.00220764162650881
962,9.59147425,5.94844679,5.76794098,54,45,43,10.8,9,8.6,1126,1513,1491,"Census Tract 8, Hall County",Georgia Mountains,Yes,13139000800,{31C5B5CA-BFD2-4CDD-B839-2EF994502F30},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.109149295250271,0.000470701915080572
963,5.57667934,3.81436745,6.56,44,30,41,8.8,6,8.2,1578,1573,1250,"Census Tract 6, Hall County",Georgia Mountains,Yes,13139000600,{B4B13F97-8574-45A2-9F80-49C662E04295},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.335528710314003,0.00298864390888971
964,6.39573618,6.11620795,5.59139785,48,50,39,9.6,10,7.8,1501,1635,1395,"Census Tract 4, Hall County",Georgia Mountains,Yes,13139000400,{C40293A3-CCE2-4C44-90C6-1A97C7B2C891},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.258751224380241,0.00246236806679739
965,11.41924959,7.91245791,5.56390977,70,47,37,14,9.4,7.4,1226,1188,1330,"Census Tract 9702.01, Bacon County",Southern Georgia,No,13005970201,{95BCE2FB-73B0-4D65-86CB-0732A1F5EFC7},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.613642662105388,0.0159151282007775
966,7.80952381,9.6,7.33944954,41,48,36,8.2,9.6,7.2,1050,1000,981,"Census Tract 9702.02, Bacon County",Southern Georgia,No,13005970202,{4EBE1CC5-F3B9-40DE-9C7A-60BFE08E8DAF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.68382382394247,0.0185724919256675
967,8.39160839,3.2537961,3.55781449,36,15,14,7.2,3,2.8,858,922,787,"Census Tract 9701, Bacon County",Southern Georgia,No,13005970100,{A7E6E8BF-59E4-47F5-844F-F1F584595225},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.02264060654497,0.0358292294211585
968,8.53080569,5.92417062,5.84415584,36,25,18,7.2,5,3.6,844,844,616,"Census Tract 9703, Turner County",Southern Georgia,No,13287970300,{A698E6C9-0C32-4ED4-929C-ED3533B7D499},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.16583209265745,0.0412530596783459
969,6.1633282,8.91891892,5.97014925,60,66,44,12,13.2,8.8,1947,1480,1474,"Census Tract 9702, Turner County",Southern Georgia,No,13287970200,{19F1C8DE-E49E-4F17-ADC7-BB171EDBA056},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.812309902995964,0.0302091806082866
970,10.49180328,5,,16,11,,3.2,2.2,,305,440,548,"Census Tract 9603, Atkinson County",Southern Georgia,No,13003960300,{F46C4B26-350B-45AA-840B-3AE925FB4FFE},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.949332696926962,0.0219417415528715
971,9.82495765,5.79174369,5.50705171,87,47,41,17.4,9.4,8.2,1771,1623,1489,"Census Tract 9602, Atkinson County",Southern Georgia,No,13003960200,{A58F70E3-6377-4384-896E-B5C4FB2680DB},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.00978833013349,0.0382184783666299
972,3.38541667,7.5036075,5.42495479,13,26,15,2.6,5.2,3,768,693,553,"Census Tract 9601, Atkinson County",Southern Georgia,No,13003960100,{004937C8-0BFF-41CD-8FAD-8EB6A651880B},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.130084145085,0.0243733890219248
973,3.34661355,4.89038786,5.30612245,21,29,26,4.2,5.8,5.2,1255,1186,980,"Census Tract 9601, Towns County",Georgia Mountains,No,13281960100,{D82CD5DA-0061-477D-B383-D97E6FCFB168},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.458043548839244,0.00822660569738683
974,6.95652174,9.45273632,2.76679842,12,19,7,2.4,3.8,1.4,345,402,506,"Census Tract 9602, Towns County",Georgia Mountains,No,13281960200,{9C68A9A2-B760-43E9-BD98-0BAB1E41BC18},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.72364167939515,0.0191500239741651
975,7.61904762,9.18727915,2.40549828,28,26,7,5.6,5.2,1.4,735,566,582,"Census Tract 9603, Towns County",Georgia Mountains,No,13281960300,{A8E748A2-7A52-4EBF-885B-CFD94F9E6CC6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.720168555248178,0.0165615811406378
976,11.78707224,22.57217848,12.67605634,31,43,27,6.2,8.6,5.4,526,381,426,"Census Tract 9706, Screven County",Coastal Regional Commission,No,13251970600,{01FE8A2C-646C-4A2A-BC1D-7184AE83E04D},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.824868484839334,0.0266742995686704
977,19.71830986,13.69426752,18.46153846,35,43,36,7,8.6,7.2,355,628,390,"Census Tract 9702, Screven County",Coastal Regional Commission,No,13251970200,{9DC20FB2-2008-4CDD-9B53-B9557465ECEF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.43921390370735,0.0518533220500614
978,14.46593776,14.31718062,16.03498542,86,65,55,17.2,13,11,1189,908,686,"Census Tract 9705, Screven County",Coastal Regional Commission,No,13251970500,{7BFC5267-5ABD-43A0-AFD4-3B5FB19D14F6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.965906491879717,0.0323405084136442
979,18.1619256,15.26908636,11.8466899,83,61,51,16.6,12.2,10.2,914,799,861,"Census Tract 9703, Screven County",Coastal Regional Commission,No,13251970300,{F3515EC4-FB7E-4970-926D-D4643757CE10},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.589433915916616,0.0181022002324195
980,15.56031406,15.45816733,17.59853346,109,97,96,21.8,19.4,19.2,1401,1255,1091,"Census Tract 9704, Screven County",Coastal Regional Commission,No,13251970400,{B7E2FFCD-85E3-40C3-B8D8-349624AF2B5E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.11157898089338,0.0344755607374745
981,4.3956044,6.20437956,9.43396226,18,17,30,3.6,3.4,6,819,548,636,"Census Tract 9503, Candler County",Heart of Georgia Altamaha,No,13043950300,{00CAC2C0-AC9A-494B-A26D-34BB8622160A},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.625847805379454,0.016218091831874
982,17.06102117,13.3862734,13.29437546,137,118,91,27.4,23.6,18.2,1606,1763,1369,"Census Tract 9501, Candler County",Heart of Georgia Altamaha,No,13043950100,{85FE5602-8409-49B1-982D-9F0E676BFF7D},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.640762941623286,0.0219427156837257
983,10.58655222,6.81114551,9.26275992,37,33,49,7.4,6.6,9.8,699,969,1058,"Census Tract 9502, Candler County",Heart of Georgia Altamaha,No,13043950200,{481EC267-FD4E-45DD-BE44-CB05FA792DA6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.87461286227619,0.0236207022426142
984,2.93453725,5.10204082,2.03821656,13,20,8,2.6,4,1.6,886,784,785,"Census Tract 9602.01, Troup County",Three Rivers,No,13285960201,{FCD62261-6B9E-4351-9C18-5D2177DD09C5},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.502054044981598,0.00680556354999069
985,4.05156538,5.45073375,8.17843866,11,13,22,2.2,2.6,4.4,543,477,538,"Census Tract 9602.02, Troup County",Three Rivers,No,13285960202,{BB67F76C-CF75-4F56-8873-1FCB6E155F01},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.686949825535981,0.0180299074655328
986,12.74298056,17.72151899,16.2422574,59,91,118,11.8,18.2,23.6,926,1027,1453,"Census Tract 9609.01, Troup County",Three Rivers,No,13285960901,{E617C43C-960A-449A-B2A6-D018A0F208EB},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.210751532511213,0.000936575165554138
987,6.87116564,14.92764661,15.46391753,56,98,120,11.2,19.6,24,1630,1313,1552,"Census Tract 9605.01, Troup County",Three Rivers,No,13285960501,{CE256C14-A280-4A4C-880A-B1946F814438},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.121725565768523,0.000732393953315372
988,11.72721479,14.922049,17.08652793,92,134,156,18.4,26.8,31.2,1569,1796,1826,"Census Tract 9606, Troup County",Three Rivers,No,13285960600,{DFFCC214-C9D5-48CB-A5A1-D340A3CEA0AD},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.424098138388995,0.00599850457485741
989,13.99046105,17.6,24.79201331,88,88,149,17.6,17.6,29.8,1258,1000,1202,"Census Tract 9608, Troup County",Three Rivers,No,13285960800,{F1D12CF9-CB85-4AEC-A3E5-BC25D5D2A7D2},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0932870795750266,0.000348009812880007
990,8.42872008,10.63950198,11.8912081,81,94,94,16.2,18.8,18.8,1922,1767,1581,"Census Tract 9604, Troup County",Three Rivers,No,13285960400,{150B88EA-F2BB-4380-928A-689E670D65E1},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.253838636319502,0.00216712017310188
991,6.64419836,8.34105653,8.31739962,69,90,87,13.8,18,17.4,2077,2158,2092,"Census Tract 9605.02, Troup County",Three Rivers,No,13285960502,{297B0561-8890-4DFF-9887-759B5BEF6300},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.449718809446726,0.00820613462619754
992,2.9925187,3.14606742,3.20699708,12,14,11,2.4,2.8,2.2,802,890,686,"Census Tract 9611, Troup County",Three Rivers,No,13285961100,{79ABA060-5AD6-4946-ADBC-8DA5AC9AFD2E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.587126152289371,0.0151371709333678
993,6.34715026,6.63738409,6.50490449,49,68,63,9.8,13.6,12.6,1544,2049,1937,"Census Tract 9609.02, Troup County",Three Rivers,No,13285960902,{F0C653FD-56F4-49C1-A622-25BAFB327962},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.600756338306046,0.0119137110877631
994,4.60992908,6.91489362,11.62227603,39,65,96,7.8,13,19.2,1692,1880,1652,"Census Tract 9610, Troup County",Three Rivers,No,13285961000,{1E0B10E5-E9DB-4ED3-9DF9-84A6A9E72021},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.527388574790408,0.0140026592097764
995,6.94980695,10.65989848,14.23220974,54,105,114,10.8,21,22.8,1554,1970,1602,"Census Tract 9601, Troup County",Three Rivers,No,13285960100,{7380CAA1-30E8-4CCF-A978-9276FF95D8DA},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.570216080681296,0.016735539460338
996,2.1978022,2.14876033,3.07692308,20,13,16,4,2.6,3.2,1820,1210,1040,"Census Tract 9603, Troup County",Three Rivers,No,13285960300,{35E0BCFD-B567-44FC-8D02-ECE60BB88702},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.311872974632716,0.00345941446104396
997,6.79758308,12.16309606,12.95731707,45,88,85,9,17.6,17,1324,1447,1312,"Census Tract 9607, Troup County",Three Rivers,No,13285960700,{CAA5F4DB-FA81-4C09-8FCD-361C7C245B14},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.404417277154772,0.00701193996660624
998,11.32637854,12.38095238,9.70414201,38,52,41,7.6,10.4,8.2,671,840,845,"Census Tract 9609, Thomas County",Southwest Georgia,No,13275960900,{1B086064-55E3-4929-97A2-30DC01417B13},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.103937398600641,0.000652314844369495
999,7.40740741,10.26548673,10.30927835,52,58,60,10.4,11.6,12,1404,1130,1164,"Census Tract 9606, Thomas County",Southwest Georgia,No,13275960600,{4BCF91D7-6CF6-4610-B7D1-A4049C7F977E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.127445800422805,0.000842056305765483
1000,2.89855073,7.43718593,5.38599641,23,37,30,4.6,7.4,6,1587,995,1114,"Census Tract 9610, Thomas County",Southwest Georgia,No,13275961000,{F8F7BD65-2215-4633-9A3B-2155F36113AD},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.721701019733009,0.0193910360183403
1001,8.86802295,10.70831009,9.1318328,85,96,71,17,19.2,14.2,1917,1793,1555,"Census Tract 9608, Thomas County",Southwest Georgia,No,13275960800,{6BDF5632-CF31-4B18-A01E-A8C706287279},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.528683141092886,0.0153429334697698
1002,12.92044848,15.7054126,12.29773463,121,177,133,24.2,35.4,26.6,1873,2254,2163,"Census Tract 9607, Thomas County",Southwest Georgia,No,13275960700,{6BE41301-ECEC-4168-952E-FA2A6E9D915A},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.449647187809783,0.00559371763945506
1003,10.12482663,7.17213115,8.26815643,73,70,74,14.6,14,14.8,1442,1952,1790,"Census Tract 9605, Thomas County",Southwest Georgia,No,13275960500,{A48B3C4D-3E40-4E3A-8EF8-ECC4375654A1},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.513030192839018,0.00924923621542281
1004,2.64423077,3.21100917,7.44878957,11,7,20,2.2,1.4,4,832,436,537,"Census Tract 9604, Thomas County",Southwest Georgia,No,13275960400,{ACE33DD1-AAC4-49F2-84C2-1292BBEB79BB},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.663247031545714,0.0168704222047302
1005,7.91245791,5.61702128,3.81760339,47,33,18,9.4,6.6,3.6,1188,1175,943,"Census Tract 9602, Thomas County",Southwest Georgia,No,13275960200,{40D91928-0885-452C-9AAA-69B91DBBBE78},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.921947404674739,0.0197642055128262
1006,8.54961832,9.78792822,6.17886179,28,30,19,5.6,6,3.8,655,613,615,"Census Tract 9611, Thomas County",Southwest Georgia,No,13275961100,{55CCEA45-2C21-4ECF-A5BE-9B206D2B4615},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.693040222449961,0.0264458621007867
1007,14.9068323,8.53932584,4.50704225,24,19,8,4.8,3.8,1.6,322,445,355,"Census Tract 9601, Thomas County",Southwest Georgia,No,13275960100,{55FDF9F1-11FB-40B1-9197-EB3974F3C873},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.375879624451677,0.00704764987793346
